candidate_id,path,line,workspace,symbol,sink_kind,api,argument_summary,production_status,test_status,confidence,review_status,source_sha256
S001165,"sdk/packages/core/src/extensions/mcp/manager.test.ts",99,sdk/packages/core,"callTool",MCP invocation,McpHub.callTool,"",test,test,candidate,unreviewed,248e9151f61dfcfcafd0576a12f2b1c319f13316d31970196b1190efa87013e3
S001166,"sdk/packages/core/src/extensions/mcp/manager.ts",155,sdk/packages/core,"callTool",MCP invocation,McpHub.callTool,"request: McpToolCallRequest",production,non-test,candidate,unreviewed,f763edd5e0b8fddfa0ac8b3e8f42133f899b608f2d02e0448bf597f162b35f47
S001167,"sdk/packages/core/src/extensions/mcp/manager.ts",160,sdk/packages/core,"callTool",MCP invocation,McpHub.callTool,"",production,non-test,candidate,unreviewed,f763edd5e0b8fddfa0ac8b3e8f42133f899b608f2d02e0448bf597f162b35f47
S001168,"sdk/packages/core/src/extensions/mcp/manager.ts",160,sdk/packages/core,"client.callTool",MCP invocation,client.callTool,"",production,non-test,candidate,unreviewed,f763edd5e0b8fddfa0ac8b3e8f42133f899b608f2d02e0448bf597f162b35f47
S001169,"sdk/packages/core/src/extensions/mcp/oauth.test.ts",13,sdk/packages/core,"rm",filesystem delete,fs.rm,"directory, { recursive: true, force: true }",test,test,candidate,unreviewed,841f61ecabd1502ad8dee2d393bae65fac73353c44664ce7dbc2edd41e30cc9c
S001170,"sdk/packages/core/src/extensions/mcp/oauth.test.ts",23,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,841f61ecabd1502ad8dee2d393bae65fac73353c44664ce7dbc2edd41e30cc9c
S001171,"sdk/packages/core/src/extensions/mcp/tools.ts",36,sdk/packages/core,"callTool",MCP invocation,McpHub.callTool,"",production,non-test,candidate,unreviewed,4aea5a0c1e73a5da0cfb05ee0e6ab376444f3c552fa3680c8014e035044ba0b5
S001172,"sdk/packages/core/src/extensions/mcp/types.ts",20,sdk/packages/core,"callTool",MCP invocation,McpHub.callTool,"request: McpToolCallRequest",production,non-test,candidate,unreviewed,04e0b3144ea0f1030e7d9c688b0926171fadd12df0fc0a1a7404e22bc0be0875
S001173,"sdk/packages/core/src/extensions/mcp/types.ts",96,sdk/packages/core,"callTool",MCP invocation,McpHub.callTool,"",production,non-test,candidate,unreviewed,04e0b3144ea0f1030e7d9c688b0926171fadd12df0fc0a1a7404e22bc0be0875
S001174,"sdk/packages/core/src/extensions/mcp/types.ts",133,sdk/packages/core,"callTool",MCP invocation,McpHub.callTool,"request: McpToolCallRequest",production,non-test,candidate,unreviewed,04e0b3144ea0f1030e7d9c688b0926171fadd12df0fc0a1a7404e22bc0be0875
S001175,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",33,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"join(root, ""a.js""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001176,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",34,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"join(nested, ""b.ts""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001177,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",35,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001178,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",40,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"join(root, ""ignore.txt""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001179,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",45,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001180,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",58,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"filePath, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001181,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",59,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"dirPluginPath, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001182,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",69,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001183,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",83,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001184,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",99,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"declaredEntry, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001185,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",100,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"ignoredEntry, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001186,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",111,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001187,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",125,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001188,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",141,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"join(srcDir, ""index.ts""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001189,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",142,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001190,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",156,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001191,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",170,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001192,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",186,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"join(srcDir, ""index.ts""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001193,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",187,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001194,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",201,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001195,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",213,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001196,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",225,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"pluginPath, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001197,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",226,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001198,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",236,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001199,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",247,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001200,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",256,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"pluginPath, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001201,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",257,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001202,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",265,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001203,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",290,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001204,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",301,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001205,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",306,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001206,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",319,sdk/packages/core,"rm",filesystem delete,fs.rm,"home, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001207,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",320,sdk/packages/core,"rm",filesystem delete,fs.rm,"workspace, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001208,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",343,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"workspacePlugin, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001209,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",344,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"userPlugin, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001210,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",345,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"documentsPlugin, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001211,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",358,sdk/packages/core,"rm",filesystem delete,fs.rm,"home, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001212,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",359,sdk/packages/core,"rm",filesystem delete,fs.rm,"workspace, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001213,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",372,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"enabledPlugin, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001214,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",373,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"disabledPlugin, ""export default {}"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001215,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",374,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001216,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",387,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001217,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",399,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001218,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",404,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001219,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",409,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"invalid, ""export default { name: 'broken' };"", ""utf8""",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001220,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",428,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001221,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",439,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001222,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",451,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001223,"sdk/packages/core/src/extensions/plugin/plugin-config-loader.test.ts",477,sdk/packages/core,"rm",filesystem delete,fs.rm,"root, { recursive: true, force: true }",test,test,candidate,unreviewed,08e21673a62d7daffc12a4a48e67223375530d35a322910a92c91b33fef3a4e6
S001224,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",19,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001225,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",30,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001226,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",41,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001227,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",51,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001228,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",56,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001229,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",61,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001230,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",75,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001231,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",84,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001232,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",89,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001233,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",103,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001234,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",112,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001235,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",117,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001236,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",129,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001237,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",145,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
S001238,"sdk/packages/core/src/extensions/plugin/plugin-loader.test.ts",156,sdk/packages/core,"writeFile",filesystem write,fs.writeFile,"",test,test,candidate,unreviewed,e072c0900933561c635cee13e721fa35bc87278551a18995d5cfe100f5ebabc4
